ride_id,driver_id,driver_experience,ride_duration_min,ride_distance_km,driver_rating,fraud_flag,fraud_reason,ride_timestamp,surge_pricing,ride_cancellation,payment_status,average_wait_time_min,city,weather_condition
RIDE_163,DRIVER_71,12,28,26.1583181712104,2.9057479453751665,False,,2024-01-18 21:58:10.825014,False,False,Pending,31.509637550877937,Narva,Cloudy
RIDE_164,DRIVER_2,7,21,8.068714402541719,1.9041159912639989,False,,2024-04-29 21:58:10.825015,True,True,Success,44.588280435575875,Parnu,Sunny
RIDE_165,DRIVER_88,2,14,4.680007554564528,3.561904168703376,True,Drop-off to Unknown place,2024-08-13 21:58:10.825017,True,False,Success,13.227209543461264,Tapa,Rainy
RIDE_166,DRIVER_93,3,34,2.661880409297419,4.915924460699236,False,,2024-02-03 21:58:10.825018,False,True,Pending,22.920329163655083,Saaremaa,Cloudy
RIDE_167,DRIVER_15,17,50,19.975202012411447,3.4139723841735146,False,,2024-06-16 21:58:10.825020,True,False,Paid,15.499338206055857,Rapla,Sunny
RIDE_168,DRIVER_88,5,27,18.99863301048586,2.4312563364541955,False,,2024-04-01 21:58:10.825022,False,True,Pending,20.38653701860369,Parnu,Cloudy
RIDE_169,DRIVER_69,17,36,17.30752755599396,3.5912697839621135,True,Overcharged,2024-12-20 21:58:10.825024,True,False,Paid,38.705805714253074,Narva,Stormy
RIDE_170,DRIVER_97,17,21,8.494518691247311,1.4916827138615503,True,Drop-off to Unknown place,2024-05-20 21:58:10.825025,True,False,Paid,31.10519930829341,Saaremaa,Sunny
RIDE_171,DRIVER_35,17,54,12.945367885354411,4.5546363210615946,False,,2024-11-23 21:58:10.825027,True,True,Success,39.827412419293594,Tallinn,Rainy
RIDE_172,DRIVER_99,2,55,18.645337385212844,3.0123358031193455,True,Ride canceled,2024-07-30 21:58:10.825028,True,True,Pending,9.954488766603005,Saaremaa,Cloudy
RIDE_173,DRIVER_83,2,21,15.909472048056742,2.7973989681585683,True,Ride canceled,2024-08-31 21:58:10.825031,True,True,Success,39.427889185023275,Voru,Foggy
RIDE_174,DRIVER_44,5,18,29.657994566016846,3.3434591538140768,True,Overcharged,2024-07-26 21:58:10.825032,True,True,Success,3.6295400638489146,Valga,Cloudy
RIDE_175,DRIVER_15,1,13,5.820313071588528,3.49913545115761,False,,2024-11-09 21:58:10.825034,False,True,Paid,40.0983683392347,Saaremaa,Foggy
RIDE_176,DRIVER_38,1,44,21.464047513332627,1.2871032249060521,False,,2024-06-15 21:58:10.825035,True,False,Success,15.479246296272027,Elva,Rainy
RIDE_177,DRIVER_56,19,6,13.32092550692018,3.7304688848936096,True,Drop-off to Unknown place,2024-04-19 21:58:10.825037,False,True,Pending,14.841855870218925,Tallinn,Stormy
RIDE_178,DRIVER_21,2,49,13.989589217917214,1.9677267212621183,True,Overcharged,2025-01-07 21:58:10.825039,False,True,Success,23.531897374741213,Parnu,Foggy
RIDE_179,DRIVER_59,12,29,22.092737438428934,3.855810530026359,True,Drop-off to Unknown place,2024-02-06 21:58:10.825041,True,True,Success,42.390368259822196,Keila,Stormy
RIDE_180,DRIVER_1,6,43,21.38821223708235,4.290139177536787,False,,2024-04-05 21:58:10.825043,False,True,Paid,3.1023800459818363,Tapa,Cloudy
RIDE_181,DRIVER_93,4,13,29.755167823661274,4.215834030210081,False,,2024-05-16 21:58:10.825044,True,True,Pending,16.498162903112792,Tartu,Rainy
RIDE_182,DRIVER_93,11,58,5.5950401047155065,3.2100038696315565,True,Overcharged,2024-06-10 21:58:10.825046,False,False,Success,38.68916750206677,Tallinn,Foggy
RIDE_183,DRIVER_34,17,26,4.915070182756658,3.0806795692430047,True,Ride canceled,2024-12-11 21:58:10.825048,True,True,Paid,18.426397007160535,Elva,Cloudy
RIDE_184,DRIVER_65,6,47,22.281486879604753,1.5715038453576469,True,Overcharged,2024-10-03 21:58:10.825049,False,True,Success,9.762903494270947,Voru,Sunny
RIDE_185,DRIVER_98,5,50,18.194833676179456,4.101384601612542,True,Ride canceled,2024-04-17 21:58:10.825051,False,True,Pending,19.69094397858212,Tapa,Cloudy
RIDE_186,DRIVER_23,20,8,9.676498663674565,2.0856375217868575,False,,2024-07-06 21:58:10.825052,True,False,Success,17.96431006563345,Rapla,Stormy
RIDE_187,DRIVER_65,2,30,4.223742331691625,2.986781691271786,True,Ride canceled,2024-02-24 21:58:10.825054,False,False,Success,41.27831286453495,Keila,Rainy
RIDE_188,DRIVER_14,6,33,4.3984309887000546,2.137096371710067,False,,2024-04-27 21:58:10.825056,True,True,Paid,34.52511253269627,Keila,Rainy
RIDE_189,DRIVER_81,11,49,27.037344490595313,1.5353134519987726,True,Drop-off to Unknown place,2024-02-22 21:58:10.825057,True,True,Success,23.22508445273628,Tartu,Cloudy
RIDE_190,DRIVER_39,16,38,7.372285092124802,3.5182307875669463,True,Drop-off to Unknown place,2024-05-26 21:58:10.825059,True,False,Paid,44.48830493574913,Saaremaa,Sunny
RIDE_191,DRIVER_82,16,27,11.054403739234582,1.2173281392916153,True,Drop-off to Unknown place,2024-12-12 21:58:10.825061,True,False,Pending,21.472211376140624,Elva,Stormy
RIDE_192,DRIVER_65,1,41,8.346379262355665,3.9945809365048,True,Overcharged,2024-09-25 21:58:10.825062,True,False,Success,3.56246455609211,Keila,Cloudy
RIDE_193,DRIVER_78,9,15,11.939896563294244,2.2703471810444666,True,Overcharged,2024-08-24 21:58:10.825064,False,True,Pending,12.540070159859335,Saaremaa,Cloudy
RIDE_194,DRIVER_26,6,10,3.9438675968906143,1.0005387720179413,False,,2024-04-01 21:58:10.825065,False,True,Pending,20.187101129649754,Rapla,Rainy
RIDE_195,DRIVER_20,16,22,16.53367414543157,3.044516556948919,True,Drop-off to Unknown place,2024-11-01 21:58:10.825067,False,False,Success,7.903715462429284,Tallinn,Stormy
RIDE_196,DRIVER_48,3,25,3.8931517805820173,1.1874076341104125,True,Ride canceled,2024-08-13 21:58:10.825068,True,True,Paid,42.69286555825789,Valga,Sunny
RIDE_197,DRIVER_98,20,46,24.409982219026123,2.104678231283598,True,Ride canceled,2024-05-28 21:58:10.825070,False,False,Pending,34.74135150398202,Elva,Rainy
RIDE_198,DRIVER_21,4,40,8.543938293492126,3.8279059498228647,False,,2024-01-16 21:58:10.825072,False,False,Pending,12.804636818821997,Narva,Cloudy
RIDE_199,DRIVER_70,19,45,17.120333608926295,1.2507584864874635,False,,2024-05-04 21:58:10.825073,False,False,Success,26.995399474788297,Parnu,Rainy
RIDE_200,DRIVER_100,3,42,26.642214451720832,4.357353969424009,False,,2024-11-06 21:58:10.825075,False,True,Success,32.74376291282117,Narva,Rainy
RIDE_201,DRIVER_68,19,38,20.224566333321437,1.0152796906343324,False,,2024-12-24 21:58:10.825077,False,False,Success,42.41627287189911,Valga,Foggy
RIDE_202,DRIVER_1,20,21,16.922818023437387,1.987295476807609,True,Ride canceled,2024-02-20 21:58:10.825079,True,False,Success,39.79195536371807,Rapla,Rainy
RIDE_203,DRIVER_77,7,41,11.081345087230517,3.9636162246082858,True,Overcharged,2024-03-02 21:58:10.825081,True,True,Success,23.668457950081404,Narva,Rainy
RIDE_204,DRIVER_42,20,29,11.324053565629542,2.265080598917227,True,Drop-off to Unknown place,2024-09-07 21:58:10.825082,False,False,Success,35.08471527089277,Voru,Stormy
RIDE_205,DRIVER_63,9,42,20.745634745549324,1.4075695522640541,False,,2024-01-10 21:58:10.825084,True,True,Paid,25.73436916841374,Elva,Rainy
RIDE_206,DRIVER_3,1,16,29.83590211419269,2.4409356752017115,True,Overcharged,2024-10-18 21:58:10.825085,True,False,Pending,25.318971162003763,Voru,Sunny
RIDE_207,DRIVER_15,8,27,20.5314973157826,2.081573145538102,True,Overcharged,2024-08-01 21:58:10.825087,False,True,Paid,6.048646166880443,Tartu,Cloudy
RIDE_208,DRIVER_47,7,57,17.617935686360696,4.37084760864222,False,,2024-03-31 21:58:10.825089,False,False,Paid,6.55005695271069,Valga,Stormy
RIDE_209,DRIVER_40,18,46,22.45821428669889,2.2533916703405725,False,,2024-12-31 21:58:10.825090,True,False,Success,24.299479060988126,Tartu,Rainy
RIDE_210,DRIVER_31,8,26,15.025757143944109,4.1557298871040285,False,,2024-03-31 21:58:10.825092,False,False,Pending,12.82990797907629,Tartu,Sunny
RIDE_211,DRIVER_8,1,25,3.683985592821986,4.567488579242939,True,Ride canceled,2024-06-13 21:58:10.825094,True,False,Paid,1.9256237082606198,Tartu,Cloudy
RIDE_212,DRIVER_31,11,31,17.744310844581474,2.735269678306118,True,Drop-off to Unknown place,2024-11-21 21:58:10.825095,True,False,Success,32.80492497160934,Keila,Stormy
RIDE_213,DRIVER_73,18,35,28.813507966150645,4.6397725754175685,False,,2024-09-14 21:58:10.825097,False,True,Success,2.429410254367258,Tallinn,Sunny
RIDE_214,DRIVER_11,10,10,6.9084823860144695,2.5092722158527714,True,Ride canceled,2024-11-10 21:58:10.825098,True,True,Pending,27.1921810085784,Keila,Rainy
RIDE_215,DRIVER_11,3,31,21.320136942978642,4.856313665960433,False,,2024-05-16 21:58:10.825100,True,False,Paid,24.724526941601834,Tallinn,Foggy
RIDE_216,DRIVER_94,7,44,7.626143282453581,1.3571580981022917,False,,2024-11-08 21:58:10.825101,True,False,Paid,43.627846385423396,Valga,Foggy
RIDE_217,DRIVER_63,16,38,17.003175165246276,3.748077066012971,True,Ride canceled,2024-02-11 21:58:10.825103,False,False,Paid,22.305378131296234,Tapa,Stormy
RIDE_218,DRIVER_9,16,16,4.706940590108149,2.9752561618277147,False,,2024-10-21 21:58:10.825105,False,True,Success,3.798463200623084,Keila,Sunny
RIDE_219,DRIVER_98,20,49,14.610386215229184,2.5505952218225882,False,,2024-04-27 21:58:10.825107,False,True,Pending,25.274270583484313,Narva,Cloudy
RIDE_220,DRIVER_69,17,57,23.17257320906689,3.5308475149944036,False,,2024-08-11 21:58:10.825108,False,False,Pending,38.00823150710846,Tallinn,Sunny
RIDE_221,DRIVER_99,2,11,11.732002678691497,3.8154283665373248,True,Overcharged,2024-04-22 21:58:10.825110,True,True,Paid,44.86136850838336,Keila,Foggy
RIDE_222,DRIVER_17,1,14,20.617528285642106,1.0174530786012363,False,,2024-01-12 21:58:10.825112,False,False,Success,19.93509964231919,Saaremaa,Stormy
RIDE_223,DRIVER_17,16,49,24.272598902112417,1.6678123549887949,False,,2024-08-21 21:58:10.825113,False,False,Paid,15.09314466985667,Voru,Rainy
RIDE_224,DRIVER_85,12,21,27.960978945424674,3.852184202537275,False,,2024-06-09 21:58:10.825115,False,False,Pending,40.89274506588795,Keila,Sunny
RIDE_225,DRIVER_61,5,30,8.5699782919527,3.665541654312826,False,,2024-05-05 21:58:10.825116,False,True,Success,9.41465367934934,Tallinn,Foggy
RIDE_226,DRIVER_71,5,25,13.180845642660628,4.864190020514709,False,,2024-05-11 21:58:10.825118,True,False,Paid,28.078872261448772,Rapla,Cloudy
RIDE_227,DRIVER_22,9,32,6.2676483732516886,4.044151161003132,False,,2024-09-05 21:58:10.825120,True,False,Paid,18.8514346639617,Tartu,Stormy
RIDE_228,DRIVER_34,9,50,29.789538060434506,4.803090830925353,False,,2024-05-19 21:58:10.825121,True,False,Success,2.8076240580444325,Tallinn,Rainy
RIDE_229,DRIVER_68,3,6,27.95602710188027,3.810162006139228,True,Overcharged,2024-03-31 21:58:10.825123,False,True,Pending,16.280692869450704,Valga,Sunny
RIDE_230,DRIVER_78,19,58,17.118799647855667,2.1922088345577726,True,Drop-off to Unknown place,2024-10-25 21:58:10.825124,False,True,Success,12.670054990117682,Voru,Cloudy
RIDE_231,DRIVER_55,16,47,25.576932242539797,1.421459689003426,False,,2024-06-25 21:58:10.825126,True,True,Paid,31.188010773513422,Voru,Rainy
RIDE_232,DRIVER_28,16,5,16.58682336361718,4.127295453379743,True,Overcharged,2024-10-02 21:58:10.825128,False,False,Paid,42.7467818984444,Tapa,Foggy
RIDE_233,DRIVER_70,3,55,19.46039926407727,3.5765968859036636,True,Drop-off to Unknown place,2024-03-07 21:58:10.825130,False,True,Paid,12.794076244660062,Keila,Foggy
RIDE_234,DRIVER_97,20,57,4.495484099248465,1.192744049573185,False,,2024-04-22 21:58:10.825132,True,False,Paid,36.704501322674,Parnu,Cloudy
RIDE_235,DRIVER_94,1,40,23.14757177391062,2.4402018636039133,True,Drop-off to Unknown place,2024-10-30 21:58:10.825134,True,True,Pending,3.435831945290019,Keila,Foggy
RIDE_236,DRIVER_89,20,55,5.575977541786575,4.827199261937144,False,,2024-12-03 21:58:10.825135,False,False,Pending,24.67732444175178,Parnu,Stormy
RIDE_237,DRIVER_26,11,30,25.129893647070794,3.001604582840805,False,,2024-08-19 21:58:10.825137,False,True,Paid,4.104202803235362,Narva,Cloudy
RIDE_238,DRIVER_92,17,33,23.896786454770805,2.7309165440788186,False,,2024-06-09 21:58:10.825139,False,False,Pending,42.09745160974813,Saaremaa,Foggy
RIDE_239,DRIVER_40,8,25,21.84485153680334,2.830798420637176,False,,2024-07-17 21:58:10.825140,True,True,Pending,34.71945634452517,Elva,Sunny
RIDE_240,DRIVER_52,4,15,3.012490654693339,1.835530896020655,False,,2024-04-23 21:58:10.825142,True,True,Pending,29.949796093002064,Valga,Foggy
RIDE_241,DRIVER_86,6,44,10.487593966469202,2.474828683459181,True,Drop-off to Unknown place,2024-08-24 21:58:10.825144,True,True,Paid,37.25144079148523,Rapla,Stormy
RIDE_242,DRIVER_84,8,15,9.3671519575036,2.4792530239487065,False,,2025-01-06 21:58:10.825145,True,False,Success,29.49087100508718,Tallinn,Rainy
RIDE_243,DRIVER_48,20,40,12.083819409202535,1.2094200807498896,True,Drop-off to Unknown place,2024-08-16 21:58:10.825147,False,True,Success,43.63355347566881,Valga,Rainy
RIDE_244,DRIVER_57,3,53,4.453996909387479,4.070270514071673,False,,2024-08-08 21:58:10.825149,True,True,Success,32.41414970604995,Saaremaa,Foggy
RIDE_245,DRIVER_67,16,43,28.23481904486976,2.666017727615516,False,,2024-03-13 21:58:10.825150,True,True,Paid,41.684978821618856,Parnu,Rainy
RIDE_246,DRIVER_58,3,44,17.506462739946535,4.288719547265693,False,,2024-03-17 21:58:10.825152,False,True,Pending,23.753803248468074,Valga,Foggy
RIDE_247,DRIVER_16,18,39,10.55468069842466,4.401392004479582,True,Ride canceled,2024-02-05 21:58:10.825154,False,False,Pending,6.150834171201957,Tallinn,Stormy
RIDE_248,DRIVER_32,14,58,13.115482478079937,1.8479762187946323,False,,2024-05-02 21:58:10.825155,False,True,Paid,24.239819742612752,Tapa,Rainy
RIDE_249,DRIVER_29,18,38,14.5216711341354,3.6294139286805143,False,,2024-10-23 21:58:10.825157,True,False,Paid,6.582404434776105,Narva,Sunny
RIDE_250,DRIVER_9,2,59,18.816641334097284,2.889127216651927,False,,2024-05-24 21:58:10.825159,False,False,Success,27.069713083761823,Tapa,Foggy
RIDE_251,DRIVER_44,3,51,16.43902397550194,4.520626951685941,False,,2024-04-07 21:58:10.825160,False,False,Success,22.22969466321717,Parnu,Rainy
RIDE_252,DRIVER_3,16,28,27.742975250003685,1.8629627167058165,True,Ride canceled,2024-05-05 21:58:10.825162,True,False,Paid,28.393317504642397,Tartu,Stormy
RIDE_253,DRIVER_76,9,58,15.914977521363248,3.711252801240177,False,,2024-07-15 21:58:10.825164,True,True,Success,1.4420671664125901,Keila,Stormy
RIDE_254,DRIVER_71,4,26,29.780424415052757,3.4310084890108903,True,Overcharged,2024-07-21 21:58:10.825165,False,False,Pending,9.57298163283602,Parnu,Sunny
RIDE_255,DRIVER_30,1,9,25.839898816862682,2.181205910287331,False,,2024-03-31 21:58:10.825167,True,False,Paid,22.61853900413376,Narva,Stormy
RIDE_256,DRIVER_76,4,37,7.838294402005403,1.5464036146046904,True,Ride canceled,2024-04-04 21:58:10.825168,False,False,Paid,42.822156709921934,Tallinn,Stormy
RIDE_257,DRIVER_29,1,40,28.056666010029655,3.6065590419091063,True,Ride canceled,2024-06-28 21:58:10.825170,False,False,Pending,17.87879777562697,Saaremaa,Rainy
RIDE_258,DRIVER_1,14,51,5.258259140793331,3.9543898325293227,False,,2024-05-19 21:58:10.825172,True,True,Pending,19.672369146359927,Elva,Foggy
RIDE_259,DRIVER_10,16,24,24.888591837753363,2.2625093750534,False,,2024-07-27 21:58:10.825174,False,True,Pending,32.446627916291376,Tapa,Cloudy
RIDE_260,DRIVER_91,20,23,12.657452217344243,3.579330416089255,True,Overcharged,2024-10-03 21:58:10.825175,True,False,Success,27.566881320589193,Parnu,Stormy
RIDE_261,DRIVER_81,8,39,26.583280972461946,2.580523630446013,False,,2024-01-16 21:58:10.825177,True,False,Paid,14.152750604326663,Saaremaa,Stormy
RIDE_262,DRIVER_8,7,56,26.30558732300861,3.852827533130471,False,,2024-09-07 21:58:10.825179,True,False,Success,19.07592140496682,Tapa,Cloudy
RIDE_263,DRIVER_30,3,47,24.565911203293393,1.7968610995762124,False,,2024-03-21 21:58:10.825180,False,True,Pending,10.578791149718228,Parnu,Stormy
RIDE_264,DRIVER_9,17,21,24.12085221659772,4.5608600105446975,True,Ride canceled,2024-06-25 21:58:10.825182,True,True,Success,43.504944201729174,Narva,Rainy
RIDE_265,DRIVER_5,1,49,10.531015894745142,2.149638385862319,False,,2024-09-10 21:58:10.825184,True,True,Pending,6.747912788523829,Tapa,Rainy
RIDE_266,DRIVER_43,16,47,4.265739925435061,2.4711439510246116,False,,2024-06-11 21:58:10.825185,False,True,Success,17.360818520922457,Parnu,Cloudy
RIDE_267,DRIVER_10,12,38,13.283445005424522,1.2323678083213991,False,,2024-12-16 21:58:10.825187,False,True,Success,2.1369147776804924,Tallinn,Stormy
RIDE_268,DRIVER_66,19,13,6.858686419622243,1.4460488492851056,True,Drop-off to Unknown place,2024-07-29 21:58:10.825189,False,False,Pending,10.758297645076041,Narva,Stormy
RIDE_269,DRIVER_31,14,30,21.458630489268927,3.0634476108493125,False,,2024-05-10 21:58:10.825191,False,True,Success,35.340730088726815,Saaremaa,Foggy
RIDE_270,DRIVER_36,6,6,11.690792343057995,2.070370706911886,True,Ride canceled,2024-01-12 21:58:10.825193,True,True,Paid,9.851710220710697,Saaremaa,Stormy
RIDE_271,DRIVER_86,6,57,29.317085624077617,4.341920902968777,False,,2024-06-26 21:58:10.825195,True,False,Success,4.522789711274486,Elva,Rainy
RIDE_272,DRIVER_63,13,13,19.947218165669298,1.0587735546198154,True,Overcharged,2024-06-24 21:58:10.825197,True,True,Success,21.875939913159023,Valga,Sunny
RIDE_273,DRIVER_28,19,13,25.029455781762106,2.5163761946877448,False,,2024-02-03 21:58:10.825198,False,True,Paid,1.4386463283188138,Tartu,Sunny
RIDE_274,DRIVER_70,8,44,5.7106908367717555,2.3493821870763707,False,,2024-02-09 21:58:10.825200,False,True,Pending,4.72971079475866,Tallinn,Sunny
RIDE_275,DRIVER_17,2,21,26.136405503633434,1.0773105236704041,True,Ride canceled,2024-10-22 21:58:10.825202,True,False,Paid,36.535538260770906,Narva,Sunny
RIDE_276,DRIVER_93,1,5,27.83720133437504,1.4974735960020409,True,Overcharged,2024-04-29 21:58:10.825204,False,True,Success,34.94482717382268,Tapa,Stormy
RIDE_277,DRIVER_74,15,29,15.637733726930206,2.654570699674541,True,Ride canceled,2024-12-20 21:58:10.825205,False,False,Pending,41.266108097815426,Saaremaa,Stormy
RIDE_278,DRIVER_74,1,47,18.975082257027367,2.9714583377897865,False,,2024-11-04 21:58:10.825207,True,False,Success,38.59867918007298,Keila,Foggy
RIDE_279,DRIVER_61,5,44,23.414674425283874,2.6171589890194764,False,,2024-04-25 21:58:10.825208,True,True,Success,31.059724782551996,Tallinn,Stormy
RIDE_280,DRIVER_32,16,46,6.895481563291551,3.1237507136483753,False,,2024-03-11 21:58:10.825210,False,True,Paid,3.302645721229165,Narva,Sunny
RIDE_281,DRIVER_61,19,29,16.071850140976387,3.380526699622726,False,,2024-07-22 21:58:10.825212,False,True,Paid,35.44533919141293,Narva,Cloudy
RIDE_282,DRIVER_53,4,43,13.162564777624766,1.0396952845113425,True,Overcharged,2024-11-17 21:58:10.825213,False,True,Pending,38.20247567698466,Tapa,Cloudy
RIDE_283,DRIVER_25,3,39,6.098471780542975,2.8563806378140155,False,,2024-05-27 21:58:10.825215,True,False,Pending,36.159614413966,Narva,Rainy
RIDE_284,DRIVER_13,17,7,12.29096382416288,4.853996963550353,False,,2024-11-17 21:58:10.825217,True,True,Pending,23.37307755355315,Rapla,Rainy
RIDE_285,DRIVER_13,17,54,3.90882466279382,3.076129120518195,False,,2024-04-13 21:58:10.825218,True,False,Success,11.247680900577194,Tallinn,Stormy
RIDE_286,DRIVER_85,12,41,2.7227333945856356,3.7101690698358127,False,,2024-05-19 21:58:10.825220,True,False,Paid,38.19451893030397,Parnu,Cloudy
RIDE_287,DRIVER_56,14,48,5.784656096335038,2.247455431667533,False,,2024-12-31 21:58:10.825222,True,False,Paid,32.99516362856609,Saaremaa,Sunny
RIDE_288,DRIVER_46,6,48,28.96722312449687,4.09596551261105,False,,2024-10-26 21:58:10.825224,False,False,Paid,44.15349167310947,Saaremaa,Sunny
RIDE_289,DRIVER_55,3,55,17.386827005060475,4.091685927504461,False,,2024-06-12 21:58:10.825225,False,False,Pending,7.850474301261048,Parnu,Sunny
RIDE_290,DRIVER_53,9,34,29.04302051229016,3.085184190616556,True,Overcharged,2024-02-07 21:58:10.825227,False,True,Paid,10.929241654290422,Tallinn,Stormy
RIDE_291,DRIVER_60,5,42,14.109940593243696,4.904055293116855,False,,2024-10-20 21:58:10.825229,True,False,Paid,10.319118594786119,Tartu,Stormy
RIDE_292,DRIVER_94,17,38,10.730851726387268,1.5022008590506135,False,,2024-11-30 21:58:10.825230,True,False,Paid,35.87174977533881,Keila,Foggy
RIDE_293,DRIVER_7,14,16,16.171972159526835,1.067790659558324,False,,2024-05-12 21:58:10.825232,True,True,Pending,9.223921043805198,Tallinn,Sunny
RIDE_294,DRIVER_87,3,23,14.306327281721483,4.080632847028384,False,,2024-08-25 21:58:10.825233,False,True,Paid,3.933032512225468,Voru,Sunny
RIDE_295,DRIVER_84,1,41,4.95861115932883,4.228622149459531,True,Ride canceled,2024-07-18 21:58:10.825235,True,False,Pending,44.93667548976766,Narva,Stormy
RIDE_296,DRIVER_83,20,48,19.943136811325775,1.480828916482305,True,Drop-off to Unknown place,2024-02-23 21:58:10.825237,True,False,Paid,2.0919573035865624,Valga,Stormy
RIDE_297,DRIVER_13,1,53,8.049069110268789,2.0623313318344243,True,Ride canceled,2024-01-19 21:58:10.825238,False,True,Paid,37.75073864699009,Tapa,Foggy
RIDE_298,DRIVER_8,3,21,19.34846273713923,1.0702094534665156,True,Overcharged,2024-06-18 21:58:10.825240,True,False,Paid,17.076141028228722,Rapla,Foggy
RIDE_299,DRIVER_52,18,14,20.205630587148296,2.1732344431222588,True,Overcharged,2024-02-10 21:58:10.825242,False,True,Pending,38.03108022934387,Valga,Rainy
RIDE_300,DRIVER_94,10,59,6.256695887602147,4.092567495674686,True,Overcharged,2024-11-27 21:58:10.825243,True,True,Pending,25.40330161329038,Parnu,Cloudy
RIDE_301,DRIVER_44,3,53,3.7177895590987085,3.0718421108503158,False,,2024-07-23 21:58:10.825245,True,False,Paid,40.67177409739985,Tapa,Sunny
RIDE_302,DRIVER_14,8,51,23.861324409916314,2.3923823726731523,True,Overcharged,2024-01-28 21:58:10.825247,False,True,Success,41.75249140224357,Tapa,Sunny
RIDE_303,DRIVER_32,14,16,14.874411865540965,2.486957179625321,True,Overcharged,2024-04-09 21:58:10.825248,False,False,Pending,1.4003199763541438,Keila,Foggy
RIDE_304,DRIVER_25,18,20,3.628586274153322,1.0054145028618726,False,,2024-06-27 21:58:10.825250,False,False,Pending,4.318135743682683,Tapa,Foggy
RIDE_305,DRIVER_25,15,28,29.85625688075348,2.1992021102609436,True,Overcharged,2024-07-29 21:58:10.825252,False,False,Paid,12.01578410111764,Saaremaa,Rainy
RIDE_306,DRIVER_69,2,23,3.617855707898266,3.585834966551722,False,,2024-02-22 21:58:10.825253,False,True,Success,30.449878319994074,Rapla,Cloudy
RIDE_307,DRIVER_58,10,12,21.46098640803949,4.896777775265429,False,,2024-05-03 21:58:10.825255,False,False,Paid,40.083976646506265,Saaremaa,Rainy
RIDE_308,DRIVER_18,2,35,29.54300990737558,4.388243307935598,True,Ride canceled,2024-04-05 21:58:10.825257,True,True,Pending,21.23744585693436,Narva,Cloudy
RIDE_309,DRIVER_55,17,25,8.697042918045916,1.0943798585821165,False,,2024-12-20 21:58:10.825260,True,False,Pending,27.70681711606768,Voru,Sunny
RIDE_310,DRIVER_24,8,21,5.982982323241493,4.594242418699357,True,Overcharged,2024-02-26 21:58:10.825261,False,False,Paid,9.29399352300469,Elva,Rainy
RIDE_311,DRIVER_36,1,27,5.398778303828009,4.132793653194504,True,Drop-off to Unknown place,2024-12-03 21:58:10.825263,True,True,Paid,36.41854069079415,Keila,Foggy
RIDE_312,DRIVER_60,9,41,10.491704131892675,4.121504494283922,False,,2024-09-09 21:58:10.825265,False,False,Success,43.562436899552665,Rapla,Rainy
RIDE_313,DRIVER_32,11,58,4.829282708298107,2.831983036014286,False,,2024-02-19 21:58:10.825266,True,False,Success,12.818353048242288,Valga,Rainy
RIDE_314,DRIVER_10,16,20,21.380517567435692,2.5920211718180113,True,Ride canceled,2024-01-23 21:58:10.825268,False,True,Pending,22.77234187042404,Narva,Sunny
RIDE_315,DRIVER_57,7,10,3.7441703476417554,2.2116629153327705,False,,2024-08-13 21:58:10.825270,True,True,Success,4.789108862280447,Tallinn,Foggy
RIDE_316,DRIVER_71,10,12,16.26381958819411,1.262779435817463,False,,2024-09-13 21:58:10.825271,True,True,Success,25.60201288437061,Parnu,Foggy
RIDE_317,DRIVER_13,3,29,29.90751190788335,1.9129414539747964,True,Overcharged,2024-11-22 21:58:10.825273,True,False,Pending,23.122471441253943,Voru,Stormy
RIDE_318,DRIVER_7,18,22,24.791167546168527,1.9864145399120985,True,Drop-off to Unknown place,2024-05-30 21:58:10.825277,True,True,Pending,7.355205302823414,Narva,Stormy
RIDE_319,DRIVER_84,13,29,19.226144270468303,2.9363082788408064,False,,2024-11-18 21:58:10.825278,True,True,Pending,20.450913377195302,Tallinn,Stormy
RIDE_320,DRIVER_70,7,16,10.575101382025126,3.989777626386776,True,Ride canceled,2024-02-18 21:58:10.825280,False,False,Pending,15.700604691808783,Voru,Sunny
RIDE_321,DRIVER_2,4,19,19.469083416165876,2.8952393135917864,True,Drop-off to Unknown place,2024-01-13 21:58:10.825282,False,True,Paid,23.96055851342833,Tallinn,Rainy
RIDE_322,DRIVER_12,13,30,16.757160989526245,1.2313777977886424,True,Drop-off to Unknown place,2024-11-17 21:58:10.825283,False,False,Pending,26.768790758867166,Rapla,Foggy
RIDE_323,DRIVER_97,20,45,13.930334748930402,4.831159203952815,True,Ride canceled,2024-05-25 21:58:10.825285,True,False,Pending,1.3738054587172184,Keila,Foggy
RIDE_324,DRIVER_31,1,49,5.659890548725585,4.770897276376449,True,Ride canceled,2024-10-14 21:58:10.825287,False,True,Pending,34.48426324978043,Tallinn,Rainy
RIDE_325,DRIVER_22,8,30,26.82491802673307,4.1407581725936335,True,Drop-off to Unknown place,2024-01-18 21:58:10.825288,True,False,Success,32.372628841916594,Voru,Foggy
RIDE_326,DRIVER_53,14,51,14.59397016699703,4.965311606256883,True,Overcharged,2024-08-07 21:58:10.825290,True,True,Pending,17.116600993086976,Tallinn,Rainy
RIDE_327,DRIVER_63,16,36,7.449430330981421,3.1779293312010517,False,,2024-12-24 21:58:10.825292,True,True,Paid,3.3291811650280034,Valga,Sunny
RIDE_328,DRIVER_62,14,14,12.29726182456411,4.851073401012824,True,Drop-off to Unknown place,2024-12-15 21:58:10.825293,False,True,Paid,34.21703175054222,Narva,Sunny
